,name,url,price,spec,exp,cat
32844,Минченкова Анна Вячеславовна,https://prodoctorov.ru/moskva/vrach/116091-minchenkova/,0,"Гинеколог, акушер",31,"Высшая категория, Кандидат наук"
32849,Царева Наталия Валентиновна,https://prodoctorov.ru/moskva/vrach/908871-careva/,6300,"Гинеколог, акушер, врач УЗИ, гинеколог-эндокринолог",30,"Высшая категория, Кандидат наук"
32862,Дуринян Эвелина Рубеновна,https://prodoctorov.ru/moskva/vrach/178580-durinyan/,0,"Гинеколог, акушер, репродуктолог",0,"Высшая категория, Кандидат наук"
32864,Слепцова Светлана Ивановна,https://prodoctorov.ru/moskva/vrach/252499-slepcova/,0,"Акушер, гинеколог, перинатолог",58,"Высшая категория, Профессор"
32867,Даниличева Инна Ивановна,https://prodoctorov.ru/moskva/vrach/214105-danilicheva/,0,Гинеколог,30,"Высшая категория, Кандидат наук"
32876,Трифонова Наталья Сяитовна,https://prodoctorov.ru/moskva/vrach/890052-trifonova/,0,"Акушер, гинеколог",20,"Высшая категория, Доктор наук"
32900,Богатырев Юрий Анатольевич,https://prodoctorov.ru/moskva/vrach/482882-bogatyrev/,0,"Гинеколог, акушер",25,"Высшая категория, Кандидат наук"
32905,Краснопольская Ксения Владиславовна,https://prodoctorov.ru/moskva/vrach/135337-krasnopolskaya/,0,"Гинеколог, акушер, репродуктолог",36,"Высшая категория, Профессор"
32931,Шестакова Оксана Исламгареевна,https://prodoctorov.ru/moskva/vrach/285833-shestakova/,0,"Акушер, гинеколог",20,"Высшая категория, Кандидат наук"
32938,Лапкина Ирина Анатольевна,https://prodoctorov.ru/moskva/vrach/66176-lapkina/,0,"Гинеколог, акушер, гинеколог-хирург, гинеколог-эндокринолог, репродуктолог",23,"Высшая категория, Кандидат наук"
32940,Душкина Елена Александровна,https://prodoctorov.ru/moskva/vrach/366164-dushkina/,0,"Гинеколог, акушер",16,"Высшая категория, Кандидат наук"
32942,Ермак Анна Викторовна,https://prodoctorov.ru/moskva/vrach/707521-ermak/,0,"Гинеколог, акушер",39,"Высшая категория, Кандидат наук"
32951,Сушинская Татьяна Валентиновна,https://prodoctorov.ru/moskva/vrach/652564-sushinskaya/,0,"Акушер, гинеколог",35,"Высшая категория, Кандидат наук"
32955,Калинина Елена Анатольевна,https://prodoctorov.ru/moskva/vrach/86631-kalinina/,0,"Гинеколог, акушер",34,"Высшая категория, Доктор наук"
32968,Данченко Ольга Васильевна,https://prodoctorov.ru/moskva/vrach/365590-danchenko/,0,"Гинеколог, акушер",38,"Высшая категория, Кандидат наук"
32992,Телунц Арменуи Володяевна,https://prodoctorov.ru/moskva/vrach/287013-telunc/,0,"Гинеколог, детский гинеколог",35,"Высшая категория, Доктор наук"
33013,Алимова Яна Ачиловна,https://prodoctorov.ru/moskva/vrach/202666-alimova/,0,"Акушер, врач УЗИ, гинеколог",37,"Высшая категория, Кандидат наук"
33018,Гаджиева Нармина Астановна,https://prodoctorov.ru/moskva/vrach/209706-gadzhieva/,0,Гинеколог,0,"Высшая категория, Кандидат наук"
33023,Акрамова Гавхар Сайдуллаевна,https://prodoctorov.ru/moskva/vrach/564236-akramova/,0,"Гинеколог, акушер, врач УЗИ, маммолог, онколог, уролог",37,"Высшая категория, Кандидат наук"
33034,Кузнецов Виктор Васильевич,https://prodoctorov.ru/moskva/vrach/365541-kuznecov/,0,Гинеколог,50,"Высшая категория, Профессор"
33044,Романовская Валентина Валерьевна,https://prodoctorov.ru/moskva/vrach/135018-romanovskaya/,0,"Гинеколог, акушер",22,"2 категория, Кандидат наук"
33048,Капанадзе Магда Юрьевна,https://prodoctorov.ru/moskva/vrach/87294-kapanadze/,0,"Гинеколог, акушер, детский гинеколог",29,"Высшая категория, Кандидат наук"
33053,Карпюк Марина Глебовна,https://prodoctorov.ru/moskva/vrach/361665-karpyuk/,0,"Акушер, гинеколог",30,"Высшая категория, Кандидат наук"
33054,Голдобина Ирина Дмитриевна,https://prodoctorov.ru/moskva/vrach/986314-goldobina/,0,"Акушер, гинеколог",17,"Высшая категория, Кандидат наук"
33062,Жиленко Марина Ивановна,https://prodoctorov.ru/moskva/vrach/61789-zhilenko/,0,"Гинеколог, акушер, гинеколог-эндокринолог",43,"Высшая категория, Доктор наук"
33066,Несяева Елена Владимировна,https://prodoctorov.ru/moskva/vrach/214478-nesyaeva/,0,"Гинеколог, акушер, врач УЗИ, гинеколог-эндокринолог, детский гинеколог",25,"Высшая категория, Кандидат наук"
33067,Шаркова Светлана Михайловна,https://prodoctorov.ru/moskva/vrach/216612-sharkova/,0,"Акушер, врач УЗИ, гинеколог",21,"Высшая категория, Кандидат наук"
33074,Михайлова Ирина Николаевна,https://prodoctorov.ru/moskva/vrach/307241-mihaylova/,0,Гинеколог,31,"Высшая категория, Кандидат наук"
33081,Зароченцева Нина Викторовна,https://prodoctorov.ru/moskva/vrach/373457-zarochenceva/,0,"Гинеколог, акушер",24,"Высшая категория, Профессор"
33084,Сметанкин Павел Владимирович,https://prodoctorov.ru/moskva/vrach/53317-smetankin/,0,"Гинеколог, акушер",21,"1 категория, Кандидат наук"
33093,Дуб Надежда Валентиновна,https://prodoctorov.ru/moskva/vrach/374993-dub/,0,"Гинеколог-эндокринолог, акушер, врач УЗИ, гинеколог",49,"Высшая категория, Доктор наук"
33094,Сапина Татьяна Евгеньевна,https://prodoctorov.ru/moskva/vrach/918681-sapina/,0,"Гинеколог, акушер",38,"Высшая категория, Кандидат наук"
33099,Зинченко Ирина Валентиновна,https://prodoctorov.ru/moskva/vrach/263372-zinchenko/,0,"Гинеколог, акушер, остеопат",27,"Высшая категория, Кандидат наук"
33101,Соловьева Марина Евгеньевна,https://prodoctorov.ru/moskva/vrach/521723-soloveva/,0,"Гинеколог, акушер",21,"Высшая категория, Кандидат наук"
33104,Киселева Ирина Анатольевна,https://prodoctorov.ru/moskva/vrach/86639-kiseleva/,0,"Гинеколог, детский гинеколог",41,"Высшая категория, Кандидат наук"
